image_path,label
OriginalImages\260\20130626_004500.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130626_101456.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130626_211500.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130627_131527.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130627_191457.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130628_101453.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130628_124450.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130628_141454.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130628_211458.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130629_131500.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130629_171458.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130630_101454.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130630_104456.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130630_181456.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130630_194454.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130701_101454.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130701_214458.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130702_004458.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130702_131459.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130702_221459.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130702_231453.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130702_234458.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130703_001459.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130704_101452.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130704_124449.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130704_131457.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130705_011454.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130705_101451.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130705_134452.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130706_114449.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130706_174458.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130706_184457.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130707_201457.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130707_214458.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130708_174454.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130708_224500.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130709_104506.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130709_131450.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130709_221459.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130710_094501.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130710_161501.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130710_221452.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130711_114452.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130711_121457.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130711_194458.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130712_004458.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130713_154455.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130713_161455.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130714_111459.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130714_114456.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130714_121450.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130714_154456.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130714_191453.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130715_184449.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130715_211501.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130715_231451.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130716_004452.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130716_114453.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130716_204454.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130716_234452.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130717_134451.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130717_171456.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130717_214456.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130718_111457.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130718_134451.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130718_214508.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130718_221457.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130719_001502.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130719_131455.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130719_151447.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130719_201452.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130719_234454.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130720_124453.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130720_161455.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130720_174452.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130720_194457.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130720_204459.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130721_134456.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130721_144453.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130722_171452.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130722_211500.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130722_224452.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130723_111456.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130724_111447.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130724_134450.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130724_164453.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130724_194452.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130725_114453.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130725_171455.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130725_181451.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130725_191447.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130726_131456.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130726_151459.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130727_141456.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130727_154552.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130728_111449.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130728_114459.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130728_154457.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130729_114454.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130729_171451.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130729_211502.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130730_104457.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130730_111455.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130730_144456.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130730_161459.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130730_224453.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130731_124455.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130731_151456.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130801_001455.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130801_104450.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130801_164455.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130801_181449.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130801_211455.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130802_114457.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130802_134453.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130802_154459.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130803_121452.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130804_104454.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130804_171454.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130804_174447.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130805_224454.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130806_001500.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130806_004449.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130806_124452.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130806_154449.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130806_194452.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130807_111452.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130807_161458.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130807_174456.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130807_204459.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130808_124459.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130808_131450.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130809_121506.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130810_131452.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130810_134458.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130810_184457.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130810_191502.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130810_234455.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130811_124457.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130811_154501.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130811_191453.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130811_221458.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130812_104450.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130812_131500.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130812_174453.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130812_184458.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130813_151458.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130813_154457.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130813_171452.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130814_001459.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130814_141457.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130814_204458.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130814_211501.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130814_214453.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130814_231449.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130815_131453.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130815_134453.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130815_151447.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130815_154455.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130815_201459.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130816_164503.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130817_104454.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130817_164456.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130817_181459.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130818_114457.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130818_144459.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130818_191455.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130818_201458.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130818_224455.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130819_131458.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130820_211450.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130820_221455.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130821_124500.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130821_131448.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130821_151453.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130821_161458.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130822_141505.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130822_211455.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130822_231454.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130823_001500.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130823_144454.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130823_171449.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130824_001456.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130824_111455.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130825_224453.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130826_131456.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130826_154454.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130826_164453.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130827_121452.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130827_144455.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130827_181500.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130827_224454.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130828_104454.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130828_124455.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130828_211459.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130829_131455.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130829_151459.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130829_191451.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130829_204453.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130830_121453.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130830_161455.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130831_181453.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130831_224450.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130901_104455.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130902_111501.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130902_171456.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130902_181459.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130902_234459.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130903_154459.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130904_134500.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130905_111455.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130906_104449.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130906_141501.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130906_201451.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130906_204457.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130908_164457.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130908_174450.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130908_221458.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130909_221449.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130910_141501.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130910_151453.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130911_111449.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130911_134453.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130911_164451.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130911_191458.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130912_114458.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130912_144452.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130912_181502.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130912_191450.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130912_201459.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130913_141448.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130913_191450.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130913_194457.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130913_204453.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130914_041449.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130914_114446.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130914_191458.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130914_194500.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130915_111451.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130915_124453.jpg,ValidationImages\Skyfinder\260.png
OriginalImages\260\20130915_174450.jpg,ValidationImages\Skyfinder\260.png
